x,y,z
-1.84,-4.35,-3.0
-1.63,-4.15,-3.37
-1.34,-4.24,-3.26
-1.11,-4.17,-3.65
-1.09,-3.94,-3.73
-0.77,-4.05,-3.96
-0.52,-3.89,-4.12
-0.06,-3.64,-4.43
-0.04,-3.36,-4.55
0.24,-3.21,-4.67
0.38,-3.1,-4.92
0.61,-2.9,-5.01
0.78,-2.65,-5.12
1.01,-2.58,-5.19
1.2,-2.2,-5.39
6.6,-3.18,0.42
6.87,-3.18,0.71
6.81,-2.78,1.2
7.1,-2.67,0.99
6.95,-2.47,1.4
7.1,-2.32,1.42
7.14,-1.91,1.67
7.14,-1.79,1.87
7.37,-1.44,1.94
7.37,-1.34,1.96
7.29,-1.05,2.07
7.4,-0.91,2.05
7.48,-0.71,2.26
7.5,-0.54,2.58
7.44,-0.43,2.63
7.37,-0.32,2.49
7.31,-0.19,2.87
7.35,-0.26,2.84
7.23,-0.04,3.18
7.19,-0.05,3.37
7.1,0.04,3.15
7.06,0.04,3.5
7.06,0.36,3.6
7.04,0.36,3.78
7.16,0.41,3.98
6.76,0.67,3.89
6.6,0.75,4.2
6.55,0.82,4.4
6.51,1.03,4.36
6.51,1.23,4.53
6.2,1.48,4.69
6.16,1.59,4.69
6.05,1.7,4.91
6.03,1.98,5.01
5.86,2.28,5.15
5.61,2.39,5.17
5.51,2.75,5.12
5.4,2.92,4.98
5.23,3.14,4.94
5.23,3.22,4.96
4.96,3.55,5.06
5.0,3.72,4.89
4.85,3.79,4.75
4.69,3.96,4.8
4.69,4.13,4.69
4.71,4.21,4.5
4.56,4.28,4.7
4.56,4.45,4.63
4.33,4.52,4.58
4.39,4.56,4.4
4.33,4.69,4.47
4.22,4.8,4.47
4.14,4.92,4.4
3.89,4.97,4.54
3.97,5.03,4.41
3.87,5.01,4.15
3.83,5.29,4.25
3.78,5.31,4.19
3.87,5.38,4.14
3.74,5.59,3.93
3.66,5.59,3.99
3.81,5.66,4.13
3.57,5.76,3.83
3.59,5.76,3.93
3.6,5.87,3.7
3.47,5.94,3.71
3.43,6.04,3.78
3.26,6.04,3.65
3.28,6.13,3.79
3.24,6.22,3.63
3.18,6.32,3.47
3.22,6.32,3.49
2.84,6.32,3.36
2.82,6.49,3.27
2.78,6.69,3.22
2.59,6.79,3.12
2.75,6.93,2.86
2.4,6.88,2.92
2.46,6.9,2.89
2.15,7.01,2.95
1.98,7.2,2.74
1.94,7.27,2.56
1.7,7.21,2.48
1.58,7.25,2.64
1.49,7.35,2.49
1.37,7.35,2.43
1.28,7.55,2.3
1.03,7.5,2.45
1.07,7.48,2.49
0.8,7.51,2.17
0.76,7.55,2.19
0.72,7.51,1.98
0.57,7.66,2.02
0.4,7.64,2.11
0.17,7.61,1.99
-0.04,7.63,1.83
-0.16,7.57,1.63
-0.35,7.63,1.77
-0.39,7.68,1.46
-0.75,7.51,1.38
-0.73,7.57,1.31
-1.13,7.57,1.18
-1.34,7.5,1.08
-1.55,7.46,0.72
-2.01,7.31,0.77
-2.26,7.27,0.57
-2.47,6.99,0.43
-2.75,6.9,0.06
-3.12,6.67,-0.22
-3.15,6.54,-0.49
-3.54,6.3,-0.49
-3.69,6.11,-0.86
-3.94,5.91,-0.87
-4.13,5.7,-0.99
-4.28,5.44,-0.87
-4.45,5.33,-1.0
-4.53,5.08,-1.09
-4.95,4.9,-1.12
-5.03,4.64,-1.28
-5.06,4.32,-1.31
-5.24,4.15,-1.16
-5.43,3.78,-1.28
-5.39,3.37,-1.49
-5.66,3.07,-1.57
-5.77,2.54,-1.69
-5.68,2.24,-1.82
-5.69,1.66,-1.73
-5.75,1.18,-2.03
-5.56,0.86,-2.08
1.1,-4.8,-3.52
1.28,-4.56,-3.62
1.62,-4.35,-4.14
1.79,-4.05,-4.28
1.92,-3.74,-4.34
2.21,-3.49,-4.72
2.31,-3.27,-4.84
2.59,-3.18,-5.03
2.63,-2.78,-5.2
2.61,-2.41,-5.03
2.97,-2.17,-5.25
2.99,-1.94,-5.12
3.11,-1.7,-5.34
3.18,-1.38,-5.25
3.18,-1.14,-5.47
3.41,-0.91,-5.5
3.24,-0.67,-5.48
3.32,-0.45,-5.58
3.41,-0.19,-5.51
3.05,-0.07,-5.67
3.26,0.3,-5.77
3.03,0.43,-5.49
2.9,0.77,-5.54
2.78,0.9,-5.65
2.52,1.2,-5.72
2.19,1.5,-5.62
1.96,1.83,-5.72
1.56,2.06,-5.69
1.2,2.47,-5.48
0.99,2.69,-5.5
0.45,2.94,-5.42
-0.0,3.12,-5.01
-0.44,3.42,-4.92
-0.67,3.57,-4.92
-1.02,3.78,-4.64
-1.46,3.89,-4.29
-1.82,3.83,-4.11
-1.78,4.09,-3.84
-2.37,3.94,-3.77
-2.52,4.15,-3.44
-2.7,4.13,-3.24
-2.81,3.98,-2.99
-3.0,3.87,-2.78
-3.0,3.72,-2.71
-3.08,3.59,-2.8
-3.21,3.35,-2.62
-3.31,3.29,-2.7
-3.23,3.05,-2.62
-3.36,2.71,-2.51
-3.42,2.45,-2.64
-3.12,2.11,-2.54
-2.98,2.0,-2.64
-2.98,1.66,-2.93
-2.81,1.59,-2.9
-2.75,1.5,-2.97
-2.62,1.48,-3.16
-2.54,1.46,-3.16
-2.45,1.48,-3.42
-2.54,1.61,-3.36
-2.62,1.81,-3.43
-2.72,1.87,-3.28
-2.75,1.63,-3.61
-2.89,1.61,-3.51
-3.04,1.63,-3.6
-3.14,1.46,-3.75
-3.17,1.44,-3.76
-3.31,1.44,-3.87
-3.4,1.22,-3.74
-3.38,1.14,-4.09
-3.38,0.95,-4.0
-3.35,0.97,-3.89
-3.33,0.71,-4.07
-3.38,0.64,-4.14
-3.29,0.49,-4.23
-3.29,0.39,-4.44
-3.21,0.28,-4.33
-3.17,0.26,-4.35
-3.02,-0.17,-4.63
-2.91,-0.19,-4.67
-2.89,-0.5,-4.65
-2.64,-0.67,-4.84
-2.52,-0.73,-5.13
-2.18,-0.73,-5.24
-1.99,-0.91,-5.33
-1.86,-1.1,-5.3
-1.55,-1.12,-5.54
-1.25,-1.25,-5.39
-1.07,-1.18,-5.42
-0.65,-1.38,-5.64
-0.33,-1.46,-5.64
-0.02,-1.34,-5.87
0.38,-1.44,-5.77
0.7,-1.34,-5.91
1.12,-1.49,-5.77
1.6,-1.48,-5.9
2.02,-1.66,-5.7
2.4,-1.83,-5.67
2.88,-2.24,-5.27
3.07,-2.58,-4.92
3.53,-2.75,-4.61
4.02,-3.12,-4.21
4.44,-3.23,-3.75
4.75,-3.57,-3.23
5.17,-3.62,-2.89
5.42,-3.53,-2.5
5.69,-3.61,-2.1
6.01,-3.44,-1.53
6.34,-3.21,-1.37
6.39,-3.23,-1.13
6.87,-2.95,-0.64
6.79,-2.8,-0.5
6.93,-2.52,-0.32
7.14,-2.24,0.08
7.27,-1.98,-0.01
7.23,-1.77,0.34
7.6,-1.42,0.47
7.58,-1.27,0.61
7.61,-0.91,0.69
7.6,-0.91,0.78
7.81,-0.52,1.01
7.75,-0.39,1.11
7.71,-0.13,1.11
7.77,0.11,1.32
7.75,0.17,1.39
7.77,0.52,1.11
3.39,-4.32,-3.33
3.93,-4.07,-3.1
4.37,-3.96,-2.86
4.79,-3.64,-3.03
5.3,-3.34,-2.86
5.67,-2.91,-2.58
5.78,-2.47,-2.81
6.14,-2.07,-2.54
6.26,-1.55,-2.69
6.32,-1.25,-2.92
6.47,-0.86,-2.86
6.6,-0.54,-2.89
6.62,-0.39,-2.83
6.6,-0.3,-2.82
6.64,-0.13,-2.78
6.74,-0.3,-2.47
6.74,-0.6,-2.35
6.68,-0.88,-2.22
6.85,-1.05,-1.95
6.7,-1.29,-1.89
6.62,-1.76,-1.63
6.49,-2.26,-1.61
6.34,-2.6,-1.54
6.05,-3.19,-1.53
5.76,-3.44,-1.62
5.5,-3.79,-1.5
5.02,-4.07,-1.61
4.65,-4.39,-1.52
4.29,-4.6,-1.59
3.85,-4.8,-1.89
3.51,-5.03,-1.88
3.13,-5.14,-1.69
2.69,-5.21,-1.81
2.23,-5.36,-1.93
1.75,-5.29,-1.82
1.35,-5.23,-2.0
1.08,-5.31,-2.02
0.76,-5.16,-2.17
0.65,-5.04,-2.34
0.34,-4.95,-2.43
-0.12,-4.8,-2.46
-0.54,-4.67,-2.73
-0.44,-4.69,-2.83
-0.41,-4.5,-2.77
-0.65,-4.41,-3.06
-0.41,-4.28,-3.21
-0.56,-4.0,-3.56
-0.54,-3.9,-3.64
-0.46,-3.77,-3.78
-0.42,-3.57,-3.9
-0.44,-3.38,-4.04
-0.39,-3.38,-4.03
-0.27,-3.4,-4.01
-0.25,-3.46,-3.97
-0.18,-3.57,-4.05
-0.0,-3.68,-3.76
0.01,-4.0,-3.5
0.11,-4.11,-3.39
0.4,-4.39,-3.26
0.68,-4.6,-3.09
1.12,-4.75,-2.97
1.31,-4.86,-2.79
1.68,-4.82,-2.73
2.17,-5.14,-2.37
2.61,-5.01,-2.25
3.15,-5.06,-1.95
3.59,-5.01,-2.12
4.1,-4.99,-1.69
4.37,-4.84,-1.73
4.69,-4.69,-1.51
5.19,-4.48,-1.22
5.48,-4.17,-1.23
5.55,-4.02,-1.2
6.01,-3.92,-1.11
6.28,-3.66,-0.93
6.37,-3.29,-0.94
6.53,-3.1,-0.61
6.76,-2.97,-0.7
6.95,-2.75,-0.63
6.93,-2.5,-0.37
7.25,-2.47,0.02
7.18,-2.0,0.13
7.16,-1.89,0.5
7.02,-1.89,0.61
7.14,-2.33,0.95
6.91,-2.28,1.3
6.98,-2.39,1.62
6.76,-2.78,1.82
6.64,-3.01,2.21
6.35,-3.33,2.15
6.05,-3.66,2.43
5.65,-3.89,2.69
5.19,-4.2,2.75
4.94,-4.48,2.83
4.5,-4.76,2.95
4.02,-4.99,2.82
3.66,-5.04,2.99
3.11,-5.61,2.77
2.57,-5.72,2.59
2.19,-5.87,2.28
1.64,-5.87,2.11
1.45,-5.85,1.39
0.97,-5.85,0.97
0.82,-5.87,0.52
0.7,-5.81,-0.24
0.55,-5.81,-0.87
0.44,-5.62,-1.41
0.59,-5.47,-1.96
0.65,-5.1,-2.38
0.86,-4.9,-2.84
1.28,-4.43,-3.3
1.6,-4.17,-3.84
2.02,-3.92,-3.97
2.36,-3.44,-4.3
2.65,-3.08,-4.14
2.84,-2.67,-4.33
3.07,-2.43,-4.58
3.28,-2.41,-4.26
3.47,-2.32,-4.41
3.41,-2.35,-4.34
3.53,-2.35,-4.31
3.83,-2.48,-4.2
3.83,-2.67,-4.09
3.8,-2.9,-3.69
3.95,-2.93,-3.89
3.78,-3.06,-3.44
-3.38,5.27,4.25
-3.82,4.86,4.22
-4.13,4.49,4.38
-4.55,4.11,4.0
-4.93,3.46,4.22
-5.05,3.12,3.99
-5.33,2.65,3.75
-5.41,2.15,3.73
-5.69,1.78,3.59
-5.89,1.27,3.25
-5.87,0.84,3.15
-5.89,0.24,3.1
-5.96,-0.05,2.72
-5.96,-0.56,2.48
-5.77,-0.99,2.37
-5.58,-1.53,2.11
-5.39,-2.24,2.02
-5.1,-2.6,1.66
-4.74,-3.18,1.53
-4.42,-3.57,1.24
-4.22,-4.02,0.99
-3.65,-4.32,0.72
-3.19,-4.63,0.72
-2.73,-4.99,0.44
-2.37,-5.27,0.0
-1.82,-5.31,-0.29
-1.47,-5.61,-0.56
-1.04,-5.66,-0.79
-0.58,-5.42,-1.15
-0.1,-5.55,-1.44
0.07,-5.62,-1.88
0.47,-5.42,-2.21
0.76,-5.29,-2.65
1.03,-5.14,-3.06
1.12,-4.84,-3.32
1.33,-4.65,-3.48
1.45,-4.6,-3.92
1.68,-4.28,-4.01
1.73,-4.13,-3.96
2.02,-3.92,-4.27
2.15,-3.64,-4.49
2.25,-3.49,-4.63
2.13,-3.14,-4.87
2.08,-2.88,-4.99
1.77,-2.54,-5.08
1.7,-2.28,-5.24
1.47,-1.62,-5.57
1.39,-1.38,-5.61
1.14,-1.05,-5.76
0.78,-0.5,-5.97
0.34,0.02,-6.06
0.11,0.45,-5.9
-0.29,1.03,-5.73
-0.77,1.61,-5.47
-1.0,2.13,-5.06
-1.44,2.43,-4.96
-1.76,2.82,-4.69
-2.28,2.95,-4.3
-2.62,2.97,-4.1
-3.25,2.82,-3.48
-3.42,2.54,-3.26
-3.48,2.09,-3.4
-3.46,1.74,-3.17
-3.38,1.27,-3.0
-3.25,1.14,-3.11
-2.91,0.9,-3.18
-2.85,0.69,-3.43
-2.68,0.41,-3.6
-2.7,0.17,-3.97
-2.6,-0.07,-4.13
-2.33,-0.65,-4.4
-2.16,-0.75,-4.38
-1.86,-1.34,-4.65
-1.63,-1.79,-4.7
-1.15,-2.2,-4.58
-0.86,-2.56,-4.8
-0.31,-2.91,-4.88
0.07,-3.18,-4.8
0.59,-3.23,-5.01
1.16,-3.38,-4.75
1.56,-3.47,-4.56
1.96,-3.59,-4.65
2.38,-3.57,-4.55
3.03,-3.55,-4.19
3.51,-3.62,-3.97
3.76,-3.64,-3.85
4.06,-3.55,-3.53
4.52,-3.68,-3.22
4.87,-3.66,-2.82
5.29,-3.62,-2.6
5.74,-3.61,-2.28
6.03,-3.55,-1.76
6.41,-3.21,-1.33
6.76,-2.93,-0.5
7.06,-2.63,0.17
7.21,-2.47,0.61
7.5,-1.89,0.95
7.56,-1.53,1.5
7.5,-0.78,1.86
7.61,-0.32,2.39
7.54,0.13,2.94
7.44,0.51,3.14
7.31,1.14,3.33
7.21,1.61,3.78
6.95,2.13,4.01
6.62,2.64,4.11
6.26,3.07,4.32
5.99,3.46,4.29
5.67,3.98,4.36
5.38,4.3,4.37
4.98,4.82,4.21
4.6,5.18,3.96
4.22,5.51,3.71
3.81,5.81,3.48
3.57,6.06,3.32
3.34,6.36,2.86
2.88,6.43,2.44
2.73,6.65,2.42
2.34,6.93,1.99
2.06,7.12,1.82
1.81,7.2,1.49
1.7,7.25,1.47
1.5,7.59,1.04
1.39,7.78,1.06
1.1,7.66,1.23
0.95,7.72,1.05
2.19,-5.57,-0.27
2.31,-5.74,0.14
2.21,-5.77,0.24
1.89,-5.75,0.31
1.66,-5.9,0.28
1.6,-5.92,0.38
1.47,-5.98,0.59
1.26,-5.9,0.63
1.01,-6.04,0.65
0.78,-6.09,0.59
0.42,-5.98,0.72
0.36,-6.09,0.52
0.26,-5.89,0.55
0.03,-5.98,0.53
-0.12,-5.92,0.66
-0.39,-5.92,0.6
-0.54,-5.92,0.43
-0.79,-5.89,0.57
-0.83,-5.94,0.28
-1.07,-5.77,0.19
-0.94,-5.9,0.4
-1.17,-5.64,-0.06
-1.3,-5.83,-0.01
-1.32,-5.79,-0.24
-1.38,-5.57,-0.09
-1.25,-5.7,-0.49
-1.44,-5.68,-0.38
-1.46,-5.75,-0.39
-1.36,-5.75,-0.71
-1.3,-5.74,-0.65
-1.28,-5.68,-0.59
-1.15,-5.72,-0.73
-1.13,-5.77,-0.72
-0.98,-5.87,-0.91
-0.83,-5.74,-1.0
-0.56,-5.89,-0.83
-0.71,-5.68,-0.81
-0.21,-5.72,-0.87
-0.2,-5.77,-1.0
0.07,-5.83,-1.16
0.47,-5.81,-1.18
0.72,-5.7,-1.2
0.93,-5.83,-1.18
1.28,-5.89,-1.46
1.6,-5.75,-1.57
1.77,-5.57,-1.39
2.04,-5.57,-1.71
2.34,-5.46,-1.48
2.69,-5.25,-1.86
2.84,-5.12,-2.02
2.96,-5.1,-1.92
3.3,-4.93,-2.14
3.45,-4.69,-2.46
3.68,-4.58,-2.41
3.74,-4.28,-2.66
3.95,-3.98,-2.83
4.08,-3.66,-2.66
3.99,-3.62,-2.83
4.22,-3.38,-3.1
4.35,-3.05,-3.19
4.39,-3.01,-3.36
4.22,-2.91,-3.15
4.12,-3.01,-3.36
4.27,-2.9,-3.19
4.29,-2.97,-3.07
4.2,-2.97,-3.04
4.23,-3.14,-3.03
4.06,-3.25,-3.26
3.93,-3.38,-3.15
3.91,-3.53,-3.08
3.64,-3.46,-3.31
3.68,-3.68,-3.26
3.43,-3.79,-3.38
3.26,-4.02,-3.22
3.07,-4.09,-3.35
2.88,-4.02,-3.54
2.65,-4.05,-3.58
2.57,-4.09,-3.57
2.36,-4.07,-3.59
2.29,-4.17,-3.73
2.1,-4.07,-3.73
1.79,-4.0,-3.92
1.64,-3.96,-4.05
1.66,-4.04,-4.19
1.49,-4.0,-4.23
1.47,-3.98,-4.3
1.16,-3.79,-4.42
1.05,-3.72,-4.47
1.12,-3.66,-4.61
0.91,-3.61,-4.88
0.8,-3.57,-4.47
0.87,-3.55,-4.64
0.84,-3.51,-4.55
0.93,-3.46,-4.69
1.12,-3.51,-4.7
1.05,-3.72,-4.54
1.33,-3.7,-4.48
1.37,-3.77,-4.42
1.54,-4.02,-4.34
1.96,-4.04,-4.23
1.77,-3.94,-4.12
1.94,-4.11,-4.04
2.34,-4.22,-3.79
2.5,-4.11,-3.85
2.57,-4.26,-3.85
2.75,-4.24,-3.54
2.86,-4.24,-3.43
3.11,-4.19,-3.48
3.24,-4.19,-3.4
3.39,-4.11,-3.17
3.59,-3.92,-3.28
3.51,-3.9,-3.2
3.7,-3.89,-3.23
4.06,-3.55,-2.97
3.97,-3.42,-3.18
4.12,-3.4,-3.23
4.23,-3.29,-2.91
4.43,-3.23,-3.21
4.37,-3.03,-3.13
4.44,-2.8,-3.1
4.71,-2.71,-3.09
4.54,-2.54,-3.1
4.75,-2.6,-3.15
4.65,-2.09,-3.04
4.54,-2.17,-3.29
4.65,-1.98,-3.4
-4.36,-3.76,0.69
-4.42,-3.72,0.71
-4.49,-3.76,0.74
-4.36,-3.92,0.72
-4.4,-3.76,0.76
-4.42,-3.92,0.76
-4.24,-4.0,0.9
-4.36,-4.11,0.82
-3.96,-4.09,0.77
-3.77,-4.09,1.01
-3.82,-4.52,1.02
-3.42,-4.56,1.18
-3.17,-4.8,1.06
-2.94,-5.1,1.14
-2.54,-5.1,1.21
-2.22,-5.38,1.05
-1.93,-5.59,0.99
-1.38,-5.74,0.61
-1.11,-5.87,0.48
-0.56,-5.94,0.32
-0.35,-6.07,-0.06
0.09,-6.17,-0.52
0.3,-6.0,-1.13
0.55,-5.9,-1.61
0.93,-5.62,-2.11
0.89,-5.36,-2.77
0.72,-5.01,-3.44
0.47,-4.67,-3.87
0.09,-4.07,-4.36
-0.16,-3.68,-4.52
-0.63,-3.23,-5.01
-0.9,-2.84,-4.95
-1.25,-2.45,-4.97
-1.55,-2.09,-4.93
-1.78,-1.55,-5.26
-2.09,-1.51,-5.24
-2.09,-1.29,-5.2
-2.18,-1.05,-5.25
-2.35,-0.88,-5.15
-2.49,-0.82,-5.46
-2.18,-0.8,-5.34
-2.22,-0.86,-5.25
-2.12,-0.86,-5.37
-2.09,-0.82,-5.5
-1.95,-0.9,-5.48
-1.7,-1.1,-5.41
-1.59,-1.08,-5.58
-1.63,-1.12,-5.59
-1.46,-1.38,-5.51
-1.26,-1.59,-5.47
-1.05,-1.7,-5.3
-0.94,-1.87,-5.39
-0.92,-1.96,-5.47
-0.69,-2.45,-5.4
-0.52,-2.6,-5.27
-0.25,-2.75,-5.35
-0.0,-3.06,-5.1
0.28,-3.25,-4.97
0.38,-3.7,-4.9
0.78,-4.04,-4.4
0.76,-4.45,-4.1
0.87,-4.84,-3.81
0.91,-5.1,-3.27
1.08,-5.44,-2.82
0.97,-5.53,-2.19
0.91,-5.83,-1.87
0.86,-5.98,-1.41
0.42,-6.2,-0.94
0.21,-6.28,-0.44
-0.25,-6.09,-0.09
-0.58,-6.13,-0.06
-0.94,-5.92,0.18
-1.09,-5.85,0.39
-1.47,-5.68,0.58
-1.84,-5.62,0.61
-2.1,-5.49,0.54
-2.56,-5.31,0.64
-2.72,-5.12,0.57
-2.89,-5.08,0.58
-3.0,-4.78,0.62
-3.1,-4.75,0.53
-3.12,-4.78,0.47
-3.15,-4.84,0.72
-3.14,-4.82,0.71
-3.04,-4.82,0.72
-2.98,-5.04,0.4
-2.72,-5.12,0.59
-2.58,-5.16,0.69
-2.35,-5.29,0.34
-2.3,-5.44,0.38
-1.99,-5.44,0.36
-1.78,-5.74,0.13
-1.57,-5.62,0.1
-1.42,-5.7,0.08
-1.4,-5.83,0.01
-1.13,-5.94,0.17
-0.79,-6.11,-0.35
-0.69,-6.09,-0.25
-0.33,-6.04,-0.53
-0.2,-6.0,-0.65
0.01,-6.22,-0.47
0.17,-6.22,-0.73
0.22,-6.17,-0.94
0.7,-6.02,-1.16
0.7,-6.05,-1.15
0.91,-6.05,-1.63
1.07,-5.75,-1.93
1.08,-5.77,-2.13
1.01,-5.68,-2.15
1.26,-5.55,-2.6
1.08,-5.18,-3.03
1.14,-5.03,-3.39
1.03,-4.86,-3.65
0.95,-4.65,-3.9
0.93,-4.35,-4.2
0.84,-4.13,-4.39
0.45,-3.62,-4.72
0.32,-3.31,-4.85
0.05,-3.06,-5.44
-0.14,-2.73,-5.36
-4.47,2.75,-2.91
-4.53,2.54,-2.93
-4.45,2.47,-3.34
-4.34,2.43,-3.26
-4.19,2.13,-3.71
-4.07,1.98,-3.68
-4.0,1.93,-3.89
-3.82,1.83,-3.95
-3.75,1.66,-4.18
-3.63,1.53,-4.39
-3.5,1.46,-4.58
-3.35,1.37,-4.46
-3.25,1.37,-4.61
-3.21,1.16,-4.63
-3.23,1.1,-4.84
-3.15,1.09,-4.77
-2.98,0.86,-4.83
-2.96,0.95,-5.03
-3.04,0.86,-4.96
-3.04,0.54,-4.74
-3.15,0.54,-4.9
-3.19,0.49,-4.96
-3.14,0.37,-4.76
-3.31,0.23,-4.91
-3.19,0.0,-4.8
-3.14,-0.04,-4.89
-3.25,-0.26,-4.75
-3.29,-0.39,-4.65
-3.42,-0.39,-4.5
-3.52,-0.32,-4.46
-3.57,-0.37,-4.38
-3.52,-0.54,-4.34
-3.69,-0.67,-4.38
-3.77,-0.73,-4.26
-3.8,-0.67,-4.15
-3.75,-0.84,-4.15
-3.73,-0.84,-4.25
-3.59,-0.95,-4.05
-3.63,-0.88,-4.21
-3.57,-0.99,-4.29
-3.52,-1.01,-4.36
-3.38,-1.06,-4.3
-3.27,-1.46,-4.58
-3.31,-1.36,-4.54
-2.93,-1.48,-4.47
-2.66,-1.46,-4.61
-2.68,-1.7,-4.69
-2.41,-1.76,-4.74
-2.33,-1.83,-4.91
-2.05,-1.76,-4.98
-1.91,-1.81,-4.95
-1.65,-1.79,-5.24
-1.34,-1.66,-5.13
-1.28,-1.72,-5.33
-1.23,-1.77,-5.45
-0.94,-1.77,-5.33
-1.07,-1.76,-5.37
-0.96,-1.98,-5.33
-1.02,-2.04,-5.42
-1.02,-1.94,-5.3
-0.96,-2.17,-5.33
-0.75,-2.35,-5.21
-0.79,-2.45,-5.21
-0.62,-2.6,-5.2
-0.41,-2.67,-5.28
-0.2,-2.69,-5.1
-0.06,-2.63,-5.21
0.15,-2.95,-5.21
0.21,-2.88,-5.1
0.3,-3.05,-4.95
0.19,-3.23,-4.87
0.36,-3.33,-4.86
0.17,-3.42,-4.85
0.32,-3.46,-4.8
0.19,-3.55,-4.77
0.42,-3.64,-4.58
0.63,-3.64,-4.42
0.74,-3.64,-4.75
0.38,-3.53,-4.66
0.47,-3.59,-4.67
0.32,-3.72,-4.66
0.32,-3.49,-4.67
0.21,-3.42,-4.42
0.3,-3.51,-4.76
0.3,-3.34,-4.89
0.15,-3.27,-4.72
0.05,-3.34,-5.15
0.11,-3.14,-5.18
-0.14,-3.18,-4.98
-0.35,-3.18,-5.02
-0.6,-3.03,-5.06
-0.67,-3.01,-5.09
-0.96,-2.95,-5.04
-1.02,-3.05,-5.19
-1.17,-3.03,-5.07
-1.17,-3.08,-4.87
-1.26,-3.29,-4.83
-1.4,-3.44,-4.77
-1.49,-3.42,-4.8
-1.42,-3.46,-4.63
-1.74,-3.27,-4.82
-1.76,-3.31,-4.6
-1.67,-3.46,-4.47
-1.82,-3.34,-4.45
-1.63,-3.47,-4.47
-1.88,-3.31,-4.33
-1.76,-3.27,-4.44
-2.07,-3.4,-4.27
-1.89,-3.42,-4.32
-1.95,-3.33,-4.25
-1.89,-3.31,-4.24
-2.01,-3.44,-4.26
-1.91,-3.53,-4.13
-1.99,-3.66,-4.18
-1.82,-3.49,-4.11
-1.91,-3.62,-4.17
-1.89,-3.76,-4.11
-2.01,-3.74,-4.11
-1.88,-3.66,-4.1
-1.95,-3.74,-3.92
-1.95,-3.7,-4.09
-2.05,-3.68,-4.08
-1.93,1.91,-5.34
-2.2,1.66,-5.34
-2.3,1.48,-5.22
-2.49,1.12,-5.25
-2.66,0.9,-4.95
-2.62,0.66,-4.93
-2.64,0.11,-4.87
-2.58,-0.09,-4.65
-2.49,-0.6,-4.62
-2.51,-1.03,-4.29
-2.22,-1.34,-4.0
-2.12,-1.68,-4.07
-1.95,-2.22,-3.73
-1.67,-2.45,-3.78
-1.51,-2.88,-3.48
-1.26,-2.97,-3.33
-0.96,-3.23,-3.28
-0.79,-3.66,-3.06
-0.44,-3.94,-3.04
-0.21,-4.11,-3.04
0.11,-4.28,-2.88
0.22,-4.58,-2.71
0.7,-4.88,-2.52
0.82,-4.88,-2.3
1.14,-4.91,-2.12
1.39,-5.12,-1.95
1.77,-5.1,-1.72
1.83,-5.27,-1.73
2.17,-5.25,-1.59
2.52,-5.34,-1.35
2.71,-5.27,-1.14
2.82,-5.44,-1.29
3.09,-5.31,-1.32
3.38,-5.29,-0.98
3.55,-5.31,-0.78
3.83,-5.1,-0.62
3.91,-5.06,-0.4
4.27,-4.9,-0.06
4.39,-4.93,0.02
4.69,-4.8,0.37
4.94,-4.71,0.33
5.25,-4.56,0.46
5.44,-4.3,0.34
5.61,-4.04,0.69
5.99,-3.74,0.58
6.28,-3.47,0.77
6.6,-3.14,0.63
6.85,-2.78,0.59
6.89,-2.5,0.74
7.06,-2.04,0.55
7.08,-1.57,0.65
7.29,-1.34,0.55
7.19,-1.14,0.45
7.31,-1.1,0.51
7.44,-0.88,0.56
7.33,-0.75,0.65
7.23,-0.73,0.54
7.25,-0.91,0.63
7.25,-1.01,0.59
7.14,-1.19,0.61
7.14,-1.46,1.06
7.02,-1.74,0.73
6.85,-2.48,1.28
6.66,-2.9,1.29
6.35,-3.08,1.51
6.22,-3.68,1.56
5.76,-4.07,1.6
5.4,-4.45,1.61
4.92,-4.82,1.48
4.37,-5.04,1.52
3.83,-5.32,1.37
3.49,-5.47,1.06
3.01,-5.77,0.77
2.8,-5.83,0.35
2.17,-5.85,0.19
1.91,-5.77,-0.27
1.56,-5.62,-0.88
1.24,-5.62,-1.19
1.01,-5.4,-1.81
0.93,-5.14,-2.49
0.72,-4.73,-2.65
0.74,-4.6,-3.04
0.78,-4.35,-3.44
0.97,-3.89,-3.54
1.24,-3.74,-3.96
1.52,-3.21,-4.38
1.64,-2.97,-4.26
1.64,-2.95,-4.5
1.77,-2.76,-4.61
1.68,-2.71,-4.49
1.7,-2.58,-4.55
1.54,-2.54,-4.55
1.39,-2.62,-4.62
1.28,-2.82,-4.49
1.08,-2.88,-4.15
0.91,-3.21,-4.08
0.8,-3.62,-3.79
0.82,-3.83,-3.52
1.01,-4.22,-3.14
1.2,-4.52,-2.77
1.6,-4.9,-2.59
2.08,-5.01,-1.92
2.61,-5.25,-1.37
3.41,-5.01,-0.78
3.95,-5.16,-0.8
4.64,-4.6,-0.21
5.4,-4.45,-0.26
5.88,-3.68,0.08
6.45,-3.05,-0.25
6.81,-2.19,-0.28
7.04,-1.27,-0.65
7.16,-0.67,-0.84
7.14,-0.07,-1.13
7.1,0.51,-1.33
7.08,0.94,-1.64
7.0,1.25,-1.6
7.04,1.14,-1.4
6.97,0.97,-1.23
7.16,0.62,-0.83
7.21,0.28,-0.4
7.33,-0.19,-0.18
7.19,-0.65,0.4
