x,y,z
8.27,-3.83,0.26
8.6,-3.85,0.21
8.68,-3.8,0.14
8.7,-3.91,0.37
8.7,-3.91,0.62
8.92,-4.04,0.51
8.96,-3.87,0.52
9.01,-4.02,0.47
9.07,-3.98,0.54
9.46,-4.02,0.43
9.65,-3.98,0.38
9.99,-4.13,0.5
10.29,-4.04,0.66
10.64,-4.04,0.44
10.94,-4.0,0.19
11.3,-4.06,0.36
11.54,-3.85,0.18
12.08,-3.83,0.05
12.44,-3.82,-0.28
12.7,-3.55,-0.04
13.02,-3.44,-0.28
13.45,-3.16,-0.28
13.77,-2.84,-0.5
13.91,-2.52,-0.5
14.4,-2.47,-0.84
14.46,-2.3,-1.01
14.7,-2.04,-1.09
14.79,-1.81,-1.12
14.81,-1.72,-1.23
15.07,-1.63,-1.09
15.15,-1.63,-0.83
15.02,-1.72,-0.72
14.92,-1.8,-0.22
14.7,-2.09,0.04
14.59,-2.34,0.22
14.33,-2.51,0.58
13.84,-2.75,0.58
13.58,-3.12,0.72
13.09,-3.22,0.83
12.83,-3.39,0.77
12.27,-3.65,0.5
11.86,-3.89,0.53
11.3,-3.82,0.27
10.79,-3.78,-0.12
10.4,-3.72,-0.67
9.8,-3.82,-1.07
9.2,-3.52,-1.38
8.66,-3.27,-1.97
8.27,-2.94,-2.37
8.02,-2.56,-2.73
7.48,-2.17,-3.28
7.39,-1.7,-3.52
7.14,-1.29,-3.86
6.92,-0.8,-3.94
6.92,-0.67,-4.19
6.66,-0.34,-4.12
6.77,0.06,-4.32
6.71,0.11,-4.58
6.73,0.28,-4.6
6.79,0.37,-4.73
6.92,0.36,-4.67
6.96,0.49,-4.79
6.98,0.36,-4.58
7.03,0.28,-4.64
7.05,-0.11,-4.54
7.13,-0.22,-4.54
7.41,-0.34,-4.38
7.56,-0.79,-4.31
7.71,-0.97,-4.21
8.04,-1.37,-4.15
8.42,-1.57,-4.11
8.79,-1.7,-3.84
9.35,-2.0,-3.96
10.1,-2.23,-3.93
10.6,-2.36,-3.82
11.09,-2.23,-3.92
11.84,-2.38,-3.64
12.38,-2.3,-3.29
12.85,-2.11,-3.36
13.43,-1.78,-3.06
13.9,-1.57,-3.09
14.33,-1.25,-3.01
14.63,-0.99,-2.81
14.81,-0.49,-2.84
15.17,-0.26,-2.71
15.26,0.36,-2.58
15.41,0.73,-2.89
15.6,1.03,-2.8
15.56,1.27,-2.77
15.6,1.48,-2.67
15.88,1.5,-2.37
15.82,1.38,-2.05
15.82,1.35,-2.15
15.99,1.27,-1.96
15.86,1.03,-1.48
16.01,0.75,-1.32
15.95,0.24,-1.23
15.71,-0.41,-1.13
15.52,-0.82,-0.97
15.35,-1.22,-1.07
15.0,-1.61,-0.98
14.59,-2.0,-0.74
14.42,-2.32,-0.84
13.93,-2.67,-0.97
13.58,-2.82,-0.85
13.0,-3.22,-0.89
12.7,-3.57,-0.91
12.08,-3.52,-1.24
11.37,-3.57,-1.51
11.15,-3.65,-1.8
10.49,-3.55,-2.0
9.97,-3.33,-2.13
9.58,-3.22,-2.45
9.05,-2.97,-2.78
8.47,-2.64,-3.02
8.3,-2.34,-3.34
7.99,-2.08,-3.56
7.67,-1.57,-3.93
7.46,-1.12,-4.17
7.5,-0.73,-4.26
7.28,-0.3,-4.61
10.68,-3.93,0.61
9.99,-3.8,0.22
9.18,-3.87,0.15
8.3,-3.68,0.12
7.74,-3.46,0.18
7.07,-3.14,-0.04
6.55,-2.62,-0.49
5.95,-2.3,-0.79
5.63,-1.91,-0.79
5.31,-1.42,-1.09
5.03,-1.07,-1.41
4.9,-0.77,-1.48
4.9,-0.37,-1.5
4.71,0.17,-1.72
4.49,0.15,-1.8
4.47,0.17,-1.74
4.68,-0.43,-1.59
4.81,-0.54,-1.27
5.18,-1.22,-1.19
5.63,-1.8,-1.01
6.23,-2.39,-0.88
7.09,-3.12,-0.49
8.29,-3.55,-0.12
9.35,-3.82,0.3
10.59,-3.93,0.47
11.84,-3.67,0.98
13.09,-3.33,0.95
14.08,-2.56,0.85
14.81,-1.98,1.2
15.5,-1.14,1.0
16.01,-0.36,1.03
16.14,0.69,0.86
16.5,1.37,0.89
16.35,2.06,0.81
16.4,2.75,0.69
16.4,3.35,0.88
16.27,3.67,0.75
16.2,3.91,0.76
16.2,4.25,0.94
16.12,4.26,0.98
16.08,4.47,1.38
16.03,4.43,1.5
16.07,4.4,1.75
16.01,4.32,1.98
16.12,4.3,2.31
15.93,3.96,2.83
15.9,3.89,2.76
16.03,3.55,3.3
15.77,3.18,3.42
15.8,2.6,3.65
15.71,2.39,4.02
15.58,2.02,3.93
15.52,1.35,4.39
15.43,0.99,4.32
15.07,0.43,4.45
14.77,-0.43,4.66
14.49,-0.84,4.56
13.95,-1.35,4.47
13.52,-1.76,4.4
13.04,-2.28,4.28
12.42,-2.67,4.38
11.88,-3.09,4.25
11.24,-3.42,3.68
10.51,-3.53,3.75
10.08,-3.7,3.29
9.56,-3.68,3.03
9.22,-3.7,2.98
9.09,-3.65,2.76
9.13,-3.72,2.68
9.31,-3.72,2.79
9.69,-3.72,2.85
10.12,-3.72,2.84
10.66,-3.74,2.66
11.18,-3.65,2.93
11.63,-3.59,2.68
12.38,-3.29,3.03
12.68,-3.2,2.74
13.2,-3.14,2.48
13.58,-2.81,2.42
13.93,-2.52,2.35
14.12,-2.39,2.34
14.23,-2.34,2.48
14.4,-2.21,2.7
14.38,-2.13,2.67
14.25,-2.11,3.18
14.05,-2.28,3.14
13.95,-2.04,3.85
13.54,-2.17,4.22
13.32,-2.13,4.46
12.9,-2.08,4.74
12.59,-1.98,5.15
12.1,-1.91,5.44
11.65,-1.93,5.58
11.17,-1.68,5.78
10.4,-1.74,6.13
9.8,-1.42,6.1
8.94,-1.18,6.13
8.43,-1.08,6.15
7.69,-1.08,5.83
7.07,-0.86,5.69
6.49,-0.67,5.44
5.89,-0.52,4.99
5.37,-0.37,4.58
4.81,-0.04,3.82
4.49,0.13,3.32
4.19,0.21,2.81
4.04,0.32,2.3
3.87,0.24,1.78
3.93,0.26,0.94
4.0,0.21,0.67
4.0,-0.09,0.29
4.26,-0.3,-0.47
4.36,-0.43,-0.73
4.53,-0.43,-0.93
4.68,-0.82,-1.1
4.83,-0.88,-1.34
5.03,-0.99,-1.4
5.24,-1.16,-1.9
5.01,-1.29,-1.51
5.22,-1.33,-1.58
5.24,-1.51,-1.47
5.2,-1.66,-1.18
5.22,-1.72,-0.98
5.29,-1.78,-0.98
5.2,-1.87,-0.78
5.52,-1.89,-0.38
5.35,-2.02,0.18
5.31,-2.15,0.19
14.27,7.18,0.83
14.08,7.33,0.87
13.78,7.35,0.71
13.71,7.67,0.59
13.39,7.78,0.19
13.13,7.93,0.2
12.94,7.99,-0.3
12.77,8.15,-0.22
12.61,8.25,-0.47
12.34,8.15,-0.39
12.31,8.42,-0.64
12.21,8.38,-0.69
12.06,8.53,-0.49
12.21,8.51,-0.56
12.16,8.53,-0.7
12.12,8.58,-1.0
11.89,8.51,-1.05
11.82,8.64,-0.94
11.82,8.73,-1.05
11.78,8.73,-0.78
11.65,8.75,-0.79
11.67,8.66,-0.68
11.71,8.75,-0.74
11.71,8.92,-0.49
11.84,9.01,-0.09
11.69,8.98,0.07
11.78,9.15,0.37
11.71,9.07,0.65
11.75,9.28,0.86
11.71,9.15,1.28
11.67,9.15,1.46
11.71,9.15,1.62
11.46,9.24,1.96
11.39,9.31,2.08
11.3,9.41,2.41
11.09,9.39,2.54
10.94,9.35,2.81
10.75,9.37,2.96
10.66,9.33,2.87
10.31,9.46,3.24
10.21,9.43,3.45
9.97,9.31,3.53
9.87,9.3,3.76
9.73,9.2,3.74
9.44,9.3,3.7
9.2,9.28,4.06
9.11,9.15,4.23
8.88,9.05,4.2
8.53,8.86,4.59
8.38,8.72,4.57
8.27,8.6,4.52
8.14,8.57,4.77
8.06,8.36,5.06
7.91,8.3,4.83
7.56,8.3,4.87
7.52,8.15,5.02
7.48,8.12,5.24
7.26,7.89,4.99
7.07,7.86,5.05
6.83,7.54,5.14
6.79,7.63,5.26
6.55,7.44,5.02
6.49,7.29,5.12
6.25,7.14,5.02
6.1,6.99,5.12
5.87,6.92,4.96
5.72,6.75,4.95
5.54,6.75,5.04
5.27,6.62,4.69
5.03,6.36,4.62
4.77,6.21,4.5
4.68,6.0,4.39
4.38,5.87,4.06
4.11,5.69,3.82
4.08,5.59,3.95
3.91,5.29,3.67
3.57,5.16,3.3
3.48,4.9,3.1
3.35,4.68,2.98
3.33,4.64,2.67
3.2,4.34,2.35
3.16,4.36,1.95
3.27,4.13,1.93
3.03,4.06,1.62
3.05,3.89,1.21
2.86,3.72,1.05
3.03,3.44,0.76
2.95,3.42,0.51
3.03,3.42,0.23
3.16,3.22,-0.15
3.1,3.05,-0.53
3.1,2.97,-0.92
3.33,2.77,-1.33
3.48,2.79,-1.68
3.48,2.66,-2.17
3.67,2.75,-2.67
3.91,2.62,-2.8
4.1,2.67,-2.92
4.34,2.51,-3.58
4.53,2.45,-3.96
4.83,2.45,-4.35
4.97,2.34,-4.36
5.31,2.13,-4.58
5.55,2.17,-4.86
5.84,2.09,-4.83
5.84,1.98,-5.14
6.17,1.78,-5.1
6.4,1.85,-5.37
6.56,1.66,-5.4
6.98,1.59,-5.51
7.03,1.57,-5.88
7.18,1.55,-5.72
7.48,1.53,-5.81
7.57,1.38,-5.78
7.82,1.38,-5.9
7.99,1.31,-5.96
8.15,1.23,-5.98
8.47,1.38,-5.88
8.72,1.31,-6.12
8.81,1.29,-6.01
9.05,1.5,-6.14
9.2,1.51,-6.4
9.28,1.66,-6.27
9.33,1.66,-6.3
9.52,1.93,-6.35
9.8,2.02,-6.21
9.86,2.08,-6.38
9.69,2.26,-6.34
9.84,2.28,-6.26
9.67,2.58,-6.22
9.48,2.66,-6.28
9.13,-0.37,-5.5
9.3,-0.43,-5.55
9.56,-0.26,-5.79
9.73,0.09,-5.76
9.71,0.43,-5.9
9.82,0.45,-5.98
9.84,0.79,-6.0
9.91,1.01,-6.13
9.87,1.14,-6.23
10.01,1.37,-6.38
10.02,1.66,-6.33
10.16,1.85,-6.44
10.19,1.85,-6.6
10.08,1.98,-6.42
10.27,2.21,-6.3
10.25,2.19,-6.36
10.27,2.3,-6.29
10.32,2.45,-6.55
10.47,2.52,-6.41
10.38,2.66,-6.27
10.47,2.66,-6.55
10.49,2.62,-6.41
10.7,2.62,-6.32
10.72,2.54,-6.2
10.77,2.51,-6.13
10.83,2.41,-6.27
10.96,2.58,-6.24
11.17,2.47,-6.22
11.2,2.39,-6.43
11.35,2.66,-6.27
11.5,2.43,-6.13
11.56,2.58,-6.14
11.76,2.67,-5.97
11.73,2.82,-6.0
11.86,2.62,-6.07
11.88,2.6,-5.99
11.88,2.77,-5.91
12.12,2.64,-5.76
12.16,2.58,-5.8
12.31,2.69,-5.84
12.46,2.73,-5.77
12.57,2.54,-5.69
12.76,2.6,-5.77
12.96,2.47,-5.52
13.24,2.38,-5.53
13.3,2.34,-5.13
13.52,2.38,-5.36
13.77,2.28,-5.04
13.86,2.32,-4.99
14.1,2.43,-5.12
14.1,2.39,-4.67
14.2,2.47,-4.78
14.42,2.49,-4.79
14.55,2.62,-4.32
14.68,2.51,-4.25
14.81,2.67,-4.12
14.79,2.75,-4.12
14.81,2.95,-3.97
15.07,3.1,-3.92
15.13,3.27,-3.49
15.22,3.37,-3.52
15.41,3.5,-3.3
15.41,3.65,-3.17
15.3,3.83,-2.81
15.62,3.98,-2.82
15.64,4.25,-2.53
15.58,4.6,-2.27
15.58,4.77,-2.17
15.67,5.01,-1.98
15.56,5.18,-1.71
15.37,5.31,-1.53
15.43,5.63,-1.42
15.3,5.91,-1.51
15.28,6.08,-1.52
15.11,6.3,-1.45
14.94,6.43,-1.27
14.76,6.81,-1.43
14.74,6.85,-1.43
14.46,7.11,-1.56
14.18,7.13,-1.59
14.08,7.33,-1.64
13.77,7.57,-1.71
13.73,7.63,-1.71
13.52,7.63,-1.51
13.32,7.86,-1.47
13.3,7.91,-1.64
13.13,7.87,-1.85
12.92,8.0,-1.7
12.76,8.14,-1.76
12.53,8.14,-1.72
12.42,8.23,-1.85
11.99,8.19,-1.77
11.84,8.23,-1.87
11.6,8.3,-2.0
11.37,8.3,-2.09
11.17,8.29,-2.3
10.98,8.12,-2.33
10.74,8.29,-2.23
10.6,8.17,-2.5
10.49,8.3,-2.48
10.38,8.15,-2.52
10.34,8.15,-2.5
10.27,8.08,-2.75
10.12,8.1,-2.88
10.17,8.06,-2.74
10.17,8.02,-2.7
9.99,7.93,-3.1
10.17,7.84,-3.13
9.97,7.89,-3.22
10.01,7.82,-3.21
9.89,7.57,-2.95
9.91,7.71,-3.13
9.93,7.69,-3.43
9.8,7.69,-3.23
9.73,7.65,-3.41
9.95,7.61,-3.78
9.65,7.57,-3.41
9.52,7.67,-3.64
9.56,7.59,-3.47
9.48,7.67,-3.56
9.52,7.78,-3.53
9.37,7.72,-3.4
9.44,7.91,-3.5
6.47,8.72,-0.98
6.34,8.73,-0.78
6.53,8.75,-0.88
6.53,8.85,-0.55
6.58,8.98,-0.65
6.4,8.88,-0.1
6.4,9.01,-0.09
6.49,8.88,0.31
6.43,9.01,0.26
6.45,9.05,0.57
6.47,9.05,0.72
6.45,9.03,0.82
6.41,8.86,0.99
6.49,8.94,1.41
6.53,9.03,1.6
6.56,9.05,1.8
6.43,9.03,2.01
6.47,8.81,2.18
6.4,8.77,2.35
6.56,8.66,2.62
6.51,8.66,2.84
6.47,8.4,3.16
6.45,8.55,2.99
6.38,8.25,3.36
6.51,8.23,3.64
6.43,8.08,3.94
6.34,8.0,4.09
6.19,7.82,4.26
6.27,7.67,4.58
6.19,7.52,4.49
5.91,7.41,4.68
5.76,7.22,4.78
5.63,6.94,4.86
5.41,6.7,4.74
5.09,6.25,4.83
4.99,6.0,4.89
4.73,5.74,4.69
4.49,5.61,4.79
4.19,5.35,4.59
4.0,4.97,4.4
3.93,4.92,4.05
3.82,4.68,3.7
3.42,4.36,3.41
3.39,4.08,2.89
3.27,3.96,2.85
3.03,3.74,2.23
3.1,3.8,1.98
2.88,3.48,1.39
2.9,3.48,0.98
2.95,3.25,0.71
3.05,3.14,0.33
3.1,2.88,-0.31
2.97,2.75,-0.68
3.14,2.58,-0.96
3.25,2.38,-1.26
3.39,2.02,-1.54
3.57,1.83,-1.93
3.61,1.72,-1.95
3.89,1.35,-2.38
4.17,1.16,-2.49
4.43,0.9,-2.94
4.77,0.75,-2.99
4.92,0.6,-3.22
5.03,0.21,-3.48
5.24,0.19,-3.71
5.54,0.15,-3.85
5.82,-0.06,-4.08
6.04,-0.34,-4.19
6.36,-0.32,-4.56
6.51,-0.43,-4.5
6.88,-0.39,-4.8
6.98,-0.39,-4.82
7.41,-0.37,-5.02
7.59,-0.49,-5.17
7.78,-0.47,-5.16
8.1,-0.19,-5.47
8.29,0.11,-5.62
8.47,0.3,-5.7
8.62,0.34,-5.68
8.88,0.36,-5.73
8.94,0.62,-5.89
9.16,0.86,-5.86
9.18,1.07,-5.84
9.31,1.07,-6.28
9.22,1.38,-6.24
9.41,1.72,-6.1
9.44,1.85,-6.33
9.48,2.06,-6.1
9.61,2.28,-6.41
9.67,2.6,-6.22
9.43,2.88,-6.41
9.54,3.14,-6.33
9.56,3.33,-6.25
9.46,3.65,-5.92
9.56,4.15,-6.02
9.46,4.32,-5.9
9.2,4.6,-5.96
9.26,4.92,-5.7
9.2,5.03,-5.63
8.92,5.27,-5.31
8.79,5.48,-5.35
8.57,5.57,-5.11
